EgresadoID,EstudianteID,TieneEmpleoFormal,SalarioMensualUSD,TrabajaEnAreaDeEstudio,anio
15458,15458,True,1936.48,True,2024
15459,15459,True,1591.0,True,2024
15460,15460,True,1701.0,False,2024
15461,15461,True,1895.4,True,2024
15462,15462,True,1338.48,True,2024
15463,15463,True,1496.25,True,2024
15464,15464,True,1713.96,True,2024
15465,15465,True,1602.72,True,2024
15466,15466,True,1623.24,True,2024
15467,15467,True,1709.05,True,2024
15468,15468,True,1932.12,True,2024
15469,15469,True,1027.0,True,2024
15470,15470,True,1575.6,True,2024
15471,15471,True,1357.2,True,2024
15472,15472,True,1442.56,True,2024
15473,15473,True,1831.2,True,2024
15474,15474,True,950.0,False,2024
15475,15475,True,2002.56,True,2024
15476,15476,True,1327.2,True,2024
15477,15477,True,1213.92,True,2024
15478,15478,True,1275.85,True,2024
15479,15479,True,1532.52,True,2024
15480,15480,True,1446.0,True,2024
15481,15481,True,1421.28,True,2024
15482,15482,True,1753.92,True,2024
15483,15483,True,1921.92,True,2024
15484,15484,True,2325.24,True,2024
15485,15485,False,,False,2024
15486,15486,True,1776.6,True,2024
15487,15487,True,1387.68,True,2024
15488,15488,True,1712.85,True,2024
15489,15489,True,2169.44,True,2024
15490,15490,True,1719.0,True,2024
15491,15491,False,,False,2024
15492,15492,True,1749.6,True,2024
15493,15493,True,1374.84,True,2024
15494,15494,True,1743.04,True,2024
15495,15495,True,1141.9,True,2024
15496,15496,True,1753.92,True,2024
15497,15497,False,,False,2024
15498,15498,True,2366.28,True,2024
15499,15499,True,1904.04,True,2024
15500,15500,True,1062.72,True,2024
15501,15501,True,1398.88,True,2024
15502,15502,True,2231.0,True,2024
15503,15503,True,1409.8,True,2024
15504,15504,True,1892.8,True,2024
15505,15505,True,1601.6,True,2024
15506,15506,True,1789.56,True,2024
15507,15507,True,1547.55,True,2024
15508,15508,True,1712.88,True,2024
15509,15509,True,1188.0,True,2024
15510,15510,True,1574.72,True,2024
15511,15511,True,1440.32,True,2024
15512,15512,True,2213.12,True,2024
15513,15513,True,1284.64,True,2024
15514,15514,True,1371.0,True,2024
15515,15515,True,1333.8,True,2024
15516,15516,True,2096.64,True,2024
15517,15517,True,2300.48,True,2024
15518,15518,True,1275.48,True,2024
15519,15519,True,1237.6,True,2024
15520,15520,True,1447.2,True,2024
15521,15521,True,1310.0,True,2024
15522,15522,True,1505.52,True,2024
15523,15523,True,1715.04,True,2024
15524,15524,False,,False,2024
15525,15525,True,1287.0,True,2024
15526,15526,True,1557.0,True,2024
15527,15527,True,1272.24,True,2024
15528,15528,True,1609.2,True,2024
15529,15529,False,,False,2024
15530,15530,True,1327.2,True,2024
15531,15531,True,1499.04,True,2024
15532,15532,True,2051.84,True,2024
15533,15533,True,1594.32,True,2024
15534,15534,True,1205.55,True,2024
15535,15535,True,1335.04,True,2024
15536,15536,True,1327.04,True,2024
15537,15537,True,1587.6,True,2024
15538,15538,True,2384.48,True,2024
15539,15539,True,1683.72,True,2024
15540,15540,True,1212.2,True,2024
15541,15541,True,1293.76,True,2024
15542,15542,True,1873.8,True,2024
15543,15543,True,2190.24,True,2024
15544,15544,False,,False,2024
15545,15545,True,1215.76,True,2024
15546,15546,False,,False,2024
15547,15547,True,1125.75,True,2024
15548,15548,True,1222.56,True,2024
15549,15549,True,1306.24,True,2024
15550,15550,True,1695.75,True,2024
15551,15551,False,,False,2024
15552,15552,True,1519.05,True,2024
15553,15553,True,1350.0,True,2024
15554,15554,True,1540.0,True,2024
15555,15555,True,1041.12,True,2024
15556,15556,True,1196.64,True,2024
15557,15557,True,1371.6,True,2024
15558,15558,True,1663.2,True,2024
15559,15559,True,1757.0,True,2024
15560,15560,False,,False,2024
15561,15561,True,1667.52,True,2024
15562,15562,True,1394.0,True,2024
15563,15563,True,1553.76,True,2024
15564,15564,True,1319.36,True,2024
15565,15565,True,1359.72,True,2024
15566,15566,True,1572.48,True,2024
15567,15567,False,,False,2024
15568,15568,False,,False,2024
15569,15569,True,2135.84,True,2024
15570,15570,True,1226.88,True,2024
15571,15571,False,,False,2024
15572,15572,True,1054.08,True,2024
15573,15573,True,1287.52,True,2024
15574,15574,True,1441.44,True,2024
15575,15575,True,1800.36,True,2024
15576,15576,True,2176.72,True,2024
15577,15577,True,1667.12,True,2024
15578,15578,True,1109.0,True,2024
15579,15579,True,1593.0,True,2024
15580,15580,False,,False,2024
15581,15581,True,1869.28,True,2024
15582,15582,True,1319.76,True,2024
15583,15583,True,2459.52,True,2024
15584,15584,True,1772.28,True,2024
15585,15585,True,1362.96,True,2024
15586,15586,False,,False,2024
15587,15587,True,1896.48,True,2024
15588,15588,True,1312.2,True,2024
15589,15589,True,1363.04,True,2024
15590,15590,False,,False,2024
15591,15591,True,1147.6,True,2024
15592,15592,True,1697.28,True,2024
15593,15593,False,,False,2024
15594,15594,True,1487.7,True,2024
15595,15595,True,1364.16,True,2024
15596,15596,True,1871.64,True,2024
15597,15597,False,,False,2024
15598,15598,True,1726.4,True,2024
15599,15599,True,1383.0,True,2024
15600,15600,False,,False,2024
15601,15601,True,1360.4,True,2024
15602,15602,True,1213.92,True,2024
15603,15603,True,1285.76,True,2024
15604,15604,False,,False,2024
15605,15605,True,1098.0,True,2024
15606,15606,True,1351.08,True,2024
15607,15607,True,1490.32,True,2024
15608,15608,True,1413.44,True,2024
15609,15609,True,1154.52,True,2024
15610,15610,True,2325.24,True,2024
15611,15611,True,1541.0,True,2024
15612,15612,True,1034.64,True,2024
15613,15613,True,1187.5,True,2024
15614,15614,True,1607.2,True,2024
15615,15615,True,1045.95,True,2024
15616,15616,True,1596.4,True,2024
15617,15617,False,,False,2024
15618,15618,True,1779.84,True,2024
15619,15619,False,,False,2024
15620,15620,True,2131.36,True,2024
15621,15621,False,,False,2024
15622,15622,True,1281.0,True,2024
15623,15623,True,2243.36,True,2024
15624,15624,False,,False,2024
15625,15625,True,1522.08,True,2024
15626,15626,True,1289.15,True,2024
15627,15627,True,1310.05,True,2024
15628,15628,True,1569.24,True,2024
15629,15629,True,1400.76,True,2024
15630,15630,False,,False,2024
15631,15631,True,1262.56,True,2024
15632,15632,True,1209.6,True,2024
15633,15633,False,,False,2024
15634,15634,True,1352.16,True,2024
15635,15635,False,,False,2024
15636,15636,True,1217.16,True,2024
15637,15637,False,,False,2024
15638,15638,False,,False,2024
15639,15639,True,1983.28,True,2024
15640,15640,False,,False,2024
15641,15641,True,1609.44,True,2024
15642,15642,True,1690.08,True,2024
15643,15643,True,1229.3,True,2024
15644,15644,True,1270.08,True,2024
15645,15645,True,1666.0,True,2024
15646,15646,True,1805.44,True,2024
15647,15647,True,1504.88,True,2024
15648,15648,True,1213.0,True,2024
15649,15649,True,1005.68,True,2024
15650,15650,True,1479.52,True,2024
15651,15651,False,,False,2024
15652,15652,False,,False,2024
15653,15653,True,2330.64,True,2024
15654,15654,True,1580.04,True,2024
15655,15655,True,1447.2,True,2024
15656,15656,True,1268.0,True,2024
15657,15657,True,1215.05,True,2024
15658,15658,True,1701.28,True,2024
15659,15659,False,,False,2024
15660,15660,False,,False,2024
15661,15661,True,1595.16,True,2024
15662,15662,True,1316.64,True,2024
15663,15663,True,1794.96,True,2024
15664,15664,True,1329.44,False,2024
15665,15665,True,1234.48,True,2024
15666,15666,True,1461.24,True,2024
15667,15667,True,1281.55,True,2024
15668,15668,True,2568.16,True,2024
15669,15669,True,1449.0,True,2024
15670,15670,True,1249.04,True,2024
15671,15671,True,1650.15,True,2024
15672,15672,True,1863.0,True,2024
15673,15673,True,2083.2,True,2024
15674,15674,True,1253.88,True,2024
15675,15675,True,1165.92,True,2024
15676,15676,True,1255.9,True,2024
15677,15677,True,1652.56,True,2024
15678,15678,True,2127.6,True,2024
15679,15679,False,,False,2024
15680,15680,False,,False,2024
15681,15681,True,1509.76,True,2024
15682,15682,False,,False,2024
15683,15683,True,1555.68,True,2024
15684,15684,True,1402.96,True,2024
15685,15685,False,,False,2024
15686,15686,False,,False,2024
15687,15687,True,1696.24,True,2024
15688,15688,False,,False,2024
15689,15689,True,1373.76,True,2024
15690,15690,True,1463.0,True,2024
15691,15691,True,1669.2,True,2024
15692,15692,True,1414.56,True,2024
15693,15693,True,2100.6,True,2024
15694,15694,True,2201.0,True,2024
15695,15695,True,1504.44,True,2024
15696,15696,True,1517.36,True,2024
15697,15697,True,1210.56,True,2024
15698,15698,True,1911.84,True,2024
15699,15699,True,1398.88,True,2024
15700,15700,True,1566.55,True,2024
15701,15701,True,1644.24,True,2024
15702,15702,True,1701.28,True,2024
15703,15703,True,1854.72,True,2024
15704,15704,True,1572.48,True,2024
15705,15705,True,1121.95,True,2024
15706,15706,True,1500.8,True,2024
15707,15707,True,1412.32,True,2024
15708,15708,True,1560.16,True,2024
15709,15709,False,,False,2024
15710,15710,False,,False,2024
15711,15711,True,1743.84,True,2024
15712,15712,True,1798.72,True,2024
15713,15713,True,1566.88,True,2024
15714,15714,True,1302.48,True,2024
15715,15715,True,1103.2,True,2024
15716,15716,True,1265.6,True,2024
15717,15717,True,1570.0,True,2024
15718,15718,True,2095.52,True,2024
15719,15719,False,,False,2024
15720,15720,True,939.55,True,2024
15721,15721,False,,False,2024
15722,15722,True,1766.24,True,2024
15723,15723,True,1772.96,True,2024
15724,15724,True,1745.0,True,2024
15725,15725,True,1576.8,True,2024
15726,15726,True,2117.44,True,2024
15727,15727,True,1882.44,True,2024
15728,15728,True,1688.96,True,2024
15729,15729,True,1395.55,True,2024
15730,15730,True,1729.08,False,2024
15731,15731,True,1512.0,True,2024
15732,15732,True,1518.0,True,2024
15733,15733,True,2409.12,True,2024
15734,15734,True,1620.0,True,2024
15735,15735,True,1575.84,True,2024
15736,15736,True,1359.28,True,2024
15737,15737,True,1415.68,True,2024
15738,15738,True,1490.55,True,2024
15739,15739,True,1420.0,True,2024
15740,15740,True,1513.08,True,2024
15741,15741,True,1374.88,True,2024
15742,15742,True,1751.76,True,2024
15743,15743,True,1934.28,True,2024
15744,15744,False,,False,2024
15745,15745,True,1538.88,True,2024
15746,15746,False,,False,2024
15747,15747,True,1539.95,True,2024
15748,15748,True,1262.52,True,2024
15749,15749,True,1432.08,True,2024
15750,15750,True,1384.24,True,2024
15751,15751,True,1823.36,True,2024
15752,15752,True,1218.24,True,2024
15753,15753,True,1811.04,True,2024
15754,15754,True,1710.8,True,2024
15755,15755,True,1277.12,True,2024
15756,15756,True,1841.28,True,2024
15757,15757,True,1356.32,True,2024
15758,15758,True,1838.16,True,2024
15759,15759,True,1687.92,True,2024
15760,15760,True,1727.44,True,2024
15761,15761,True,1366.1,True,2024
15762,15762,True,1906.2,True,2024
15763,15763,True,1893.24,True,2024
15764,15764,False,,False,2024
15765,15765,True,1368.64,True,2024
15766,15766,True,1914.08,True,2024
15767,15767,True,1210.68,True,2024
15768,15768,True,1659.84,True,2024
15769,15769,True,1580.04,True,2024
15770,15770,True,1994.72,True,2024
15771,15771,True,1806.84,True,2024
15772,15772,True,1029.24,True,2024
15773,15773,True,2110.16,True,2024
15774,15774,True,1643.04,True,2024
15775,15775,True,1524.32,True,2024
15776,15776,True,2158.92,True,2024
15777,15777,True,1108.08,True,2024
15778,15778,True,1223.64,True,2024
15779,15779,False,,False,2024
15780,15780,True,1583.28,True,2024
15781,15781,True,1629.68,True,2024
15782,15782,True,1549.8,True,2024
15783,15783,True,1527.68,True,2024
15784,15784,True,1352.16,True,2024
15785,15785,True,1322.4,True,2024
15786,15786,True,2095.52,True,2024
15787,15787,True,1862.64,True,2024
15788,15788,True,1832.32,True,2024
15789,15789,True,1373.0,True,2024
15790,15790,True,1793.88,True,2024
15791,15791,False,,False,2024
15792,15792,True,2025.4,True,2024
15793,15793,True,1088.64,True,2024
15794,15794,True,1229.04,True,2024
15795,15795,True,2298.24,True,2024
15796,15796,True,1615.12,True,2024
15797,15797,True,1747.0,True,2024
15798,15798,True,1659.84,True,2024
15799,15799,True,1174.16,True,2024
15800,15800,True,1963.36,True,2024
15801,15801,False,,False,2024
15802,15802,True,1779.35,True,2024
15803,15803,True,1913.76,True,2024
15804,15804,False,,False,2024
15805,15805,True,1548.0,True,2024
15806,15806,True,1345.12,True,2024
15807,15807,True,1382.08,True,2024
15808,15808,True,1379.0,True,2024
15809,15809,True,1909.6,True,2024
15810,15810,True,1160.64,True,2024
15811,15811,False,,False,2024
15812,15812,False,,False,2024
15813,15813,True,1446.12,True,2024
15814,15814,True,1821.12,True,2024
15815,15815,True,1342.35,True,2024
15816,15816,True,1462.24,True,2024
15817,15817,True,1947.68,True,2024
15818,15818,True,1283.04,True,2024
15819,15819,True,1975.68,True,2024
15820,15820,False,,False,2024
15821,15821,True,1628.48,True,2024
15822,15822,True,1234.44,True,2024
15823,15823,True,1441.8,True,2024
15824,15824,True,1771.0,True,2024
15825,15825,False,,False,2024
15826,15826,True,2361.84,True,2024
15827,15827,True,1196.05,True,2024
15828,15828,True,1902.88,True,2024
15829,15829,True,1470.56,True,2024
15830,15830,True,1885.68,True,2024
15831,15831,True,1580.8,True,2024
15832,15832,True,1241.76,True,2024
15833,15833,True,1531.44,True,2024
15834,15834,False,,False,2024
15835,15835,True,1326.24,True,2024
15836,15836,True,1217.0,True,2024
15837,15837,True,1483.9,True,2024
15838,15838,True,1316.64,True,2024
15839,15839,True,1374.84,True,2024
15840,15840,True,1207.44,True,2024
15841,15841,True,1814.4,True,2024
15842,15842,True,1151.36,True,2024
15843,15843,True,2234.52,True,2024
15844,15844,True,1180.4,True,2024
15845,15845,True,2218.72,True,2024
15846,15846,True,1715.04,True,2024
15847,15847,True,1953.0,True,2024
15848,15848,True,1491.84,True,2024
15849,15849,True,1439.2,True,2024
15850,15850,True,1720.32,True,2024
15851,15851,False,,False,2024
15852,15852,True,2001.44,True,2024
15853,15853,False,,False,2024
15854,15854,True,1786.32,True,2024
15855,15855,True,1477.44,True,2024
15856,15856,True,1223.64,True,2024
15857,15857,True,1320.8,True,2024
15858,15858,True,1154.52,True,2024
15859,15859,False,,False,2024
15860,15860,True,1485.12,True,2024
15861,15861,True,1780.8,True,2024
15862,15862,False,,False,2024
15863,15863,True,1512.0,True,2024
15864,15864,True,1912.96,True,2024
15865,15865,True,1213.92,True,2024
15866,15866,True,921.5,True,2024
15867,15867,True,1205.28,True,2024
15868,15868,True,2463.48,True,2024
15869,15869,True,2104.92,True,2024
15870,15870,True,1670.76,True,2024
15871,15871,True,2141.44,True,2024
15872,15872,True,1678.65,True,2024
15873,15873,True,1582.7,True,2024
15874,15874,True,1947.68,True,2024
15875,15875,True,1276.08,True,2024
15876,15876,True,1809.92,True,2024
15877,15877,True,1322.88,True,2024
15878,15878,True,1643.2,True,2024
15879,15879,False,,False,2024
15880,15880,False,,False,2024
15881,15881,True,1923.0,True,2024
15882,15882,False,,False,2024
15883,15883,True,1690.08,True,2024
15884,15884,True,2016.0,True,2024
15885,15885,True,2206.88,True,2024
15886,15886,True,2128.68,True,2024
15887,15887,True,1856.0,True,2024
15888,15888,True,1153.36,True,2024
15889,15889,True,1406.16,True,2024
15890,15890,True,1449.28,True,2024
15891,15891,True,1232.0,True,2024
15892,15892,True,1645.28,True,2024
15893,15893,True,1471.68,True,2024
15894,15894,True,1965.6,True,2024
15895,15895,False,,False,2024
15896,15896,True,1321.92,True,2024
15897,15897,True,1259.7,True,2024
15898,15898,True,1142.85,True,2024
15899,15899,True,1213.68,True,2024
15900,15900,True,2442.72,True,2024
15901,15901,True,2135.84,True,2024
15902,15902,True,1830.08,True,2024
15903,15903,True,1632.96,True,2024
15904,15904,True,2068.56,True,2024
15905,15905,True,1294.92,True,2024
15906,15906,True,1966.72,True,2024
15907,15907,True,1297.08,True,2024
15908,15908,True,1302.48,True,2024
15909,15909,True,1327.32,True,2024
15910,15910,True,1224.55,True,2024
15911,15911,True,2249.64,True,2024
15912,15912,True,1978.08,True,2024
15913,15913,True,1204.32,True,2024
15914,15914,True,1262.56,True,2024
15915,15915,False,,False,2024
15916,15916,True,1550.08,True,2024
15917,15917,True,1882.44,True,2024
15918,15918,False,,False,2024
15919,15919,True,1979.04,True,2024
15920,15920,True,1522.8,True,2024
15921,15921,True,1349.6,True,2024
15922,15922,True,1470.56,True,2024
15923,15923,True,1326.08,True,2024
15924,15924,False,,False,2024
15925,15925,True,1616.16,True,2024
15926,15926,True,2208.96,True,2024
15927,15927,True,1530.88,True,2024
15928,15928,True,1414.8,True,2024
15929,15929,True,1180.0,True,2024
15930,15930,False,,False,2024
15931,15931,False,,False,2024
15932,15932,True,1644.24,True,2024
15933,15933,True,1278.16,True,2024
15934,15934,True,1240.7,True,2024
15935,15935,True,1979.04,True,2024
15936,15936,True,1398.0,True,2024
15937,15937,False,,False,2024
15938,15938,False,,False,2024
15939,15939,False,,False,2024
15940,15940,True,1331.68,True,2024
15941,15941,True,1452.88,True,2024
15942,15942,False,,False,2024
15943,15943,True,2003.4,True,2024
15944,15944,True,1745.28,True,2024
15945,15945,True,1107.6,True,2024
15946,15946,True,1508.64,True,2024
15947,15947,True,1719.2,True,2024
15948,15948,True,2280.32,True,2024
15949,15949,True,1336.4,True,2024
15950,15950,True,1647.52,True,2024
15951,15951,True,1328.1,True,2024
15952,15952,False,,False,2024
15953,15953,True,2228.8,True,2024
15954,15954,True,1310.4,True,2024
15955,15955,False,,False,2024
15956,15956,False,,False,2024
15957,15957,True,1285.44,True,2024
15958,15958,True,1524.64,True,2024
15959,15959,True,1352.0,False,2024
15960,15960,True,1633.84,True,2024
15961,15961,True,1371.76,True,2024
15962,15962,False,,False,2024
15963,15963,True,1225.0,True,2024
15964,15964,True,1728.0,True,2024
15965,15965,True,1615.68,True,2024
15966,15966,True,1353.75,True,2024
15967,15967,True,1371.76,True,2024
15968,15968,True,1102.68,False,2024
15969,15969,True,1588.08,True,2024
15970,15970,False,,False,2024
15971,15971,True,1900.8,True,2024
15972,15972,True,1363.04,True,2024
15973,15973,True,1956.24,True,2024
15974,15974,True,1383.2,True,2024
15975,15975,False,,False,2024
15976,15976,True,1735.56,True,2024
15977,15977,False,,False,2024
15978,15978,False,,False,2024
15979,15979,True,1350.0,True,2024
15980,15980,True,1320.48,True,2024
15981,15981,False,,False,2024
15982,15982,True,1434.24,True,2024
15983,15983,True,1711.36,True,2024
15984,15984,True,1427.92,True,2024
15985,15985,True,2383.56,True,2024
15986,15986,False,,False,2024
15987,15987,True,1464.96,True,2024
15988,15988,True,1089.65,True,2024
15989,15989,True,1630.0,True,2024
15990,15990,True,1258.75,True,2024
15991,15991,True,1715.04,True,2024
15992,15992,False,,False,2024
15993,15993,True,1771.12,True,2024
15994,15994,False,,False,2024
15995,15995,True,1285.35,True,2024
15996,15996,True,1561.68,True,2024
15997,15997,True,1240.96,True,2024
15998,15998,False,,False,2024
15999,15999,True,1692.9,True,2024
16000,16000,True,1208.48,True,2024
16001,16001,True,1764.0,True,2024
16002,16002,True,1883.84,True,2024
16003,16003,True,1332.72,True,2024
16004,16004,True,1457.04,True,2024
16005,16005,True,1456.0,True,2024
16006,16006,True,1055.0,False,2024
16007,16007,True,1116.96,True,2024
16008,16008,True,1649.16,True,2024
16009,16009,True,2244.32,True,2024
16010,16010,True,1443.68,True,2024
16011,16011,True,1562.4,True,2024
16012,16012,False,,False,2024
16013,16013,True,2434.88,True,2024
16014,16014,True,1501.76,True,2024
16015,16015,True,1793.12,True,2024
16016,16016,True,1792.8,True,2024
16017,16017,True,1150.24,True,2024
16018,16018,True,1760.64,True,2024
16019,16019,True,1618.8,True,2024
16020,16020,True,1367.52,True,2024
16021,16021,True,1596.0,True,2024
16022,16022,True,1764.0,True,2024
16023,16023,True,2245.36,True,2024
16024,16024,False,,False,2024
16025,16025,True,990.0,True,2024
16026,16026,True,1410.24,True,2024
16027,16027,True,2117.44,True,2024
16028,16028,True,1324.08,True,2024
16029,16029,True,1213.0,True,2024
16030,16030,True,1702.4,True,2024
16031,16031,True,1427.92,True,2024
16032,16032,True,1626.56,True,2024
16033,16033,True,1324.96,True,2024
16034,16034,True,1487.36,True,2024
16035,16035,False,,False,2024
16036,16036,True,1508.64,True,2024
16037,16037,True,1574.0,True,2024
16038,16038,True,1220.96,True,2024
16039,16039,True,1299.2,True,2024
16040,16040,True,1503.04,True,2024
16041,16041,True,1212.0,True,2024
16042,16042,True,1103.9,True,2024
16043,16043,False,,False,2024
16044,16044,True,1442.88,True,2024
16045,16045,True,1657.75,True,2024
16046,16046,True,1056.64,True,2024
16047,16047,True,922.45,True,2024
16048,16048,True,1734.88,True,2024
16049,16049,True,1330.56,True,2024
16050,16050,True,1953.28,True,2024
16051,16051,True,1358.56,True,2024
16052,16052,False,,False,2024
16053,16053,True,1707.48,True,2024
16054,16054,True,1072.55,True,2024
16055,16055,False,,False,2024
16056,16056,True,2040.64,True,2024
16057,16057,False,,False,2024
16058,16058,True,2116.0,True,2024
16059,16059,False,,False,2024
16060,16060,True,1414.56,True,2024
16061,16061,True,1368.64,True,2024
16062,16062,False,,False,2024
16063,16063,True,1200.96,True,2024
16064,16064,True,2021.6,True,2024
16065,16065,False,,False,2024
16066,16066,True,984.0,True,2024
16067,16067,True,1773.0,True,2024
16068,16068,True,1362.3,True,2024
16069,16069,True,1342.64,True,2024
16070,16070,True,1275.0,True,2024
16071,16071,True,1564.16,True,2024
16072,16072,True,1899.72,True,2024
16073,16073,True,1771.2,True,2024
16074,16074,True,1756.16,True,2024
16075,16075,True,1762.88,True,2024
16076,16076,True,1340.28,True,2024
16077,16077,True,1782.0,True,2024
16078,16078,True,1936.48,True,2024
16079,16079,True,1849.12,True,2024
16080,16080,True,2167.2,True,2024
16081,16081,True,1174.16,True,2024
16082,16082,True,1310.04,True,2024
16083,16083,True,1297.08,True,2024
16084,16084,True,2169.44,True,2024
16085,16085,True,1059.48,True,2024
16086,16086,True,2449.44,True,2024
16087,16087,True,1395.68,True,2024
16088,16088,True,1086.8,True,2024
16089,16089,True,2031.48,True,2024
16090,16090,True,1468.48,True,2024
16091,16091,True,1290.64,True,2024
16092,16092,True,1392.0,True,2024
16093,16093,True,1784.16,True,2024
16094,16094,False,,False,2024
16095,16095,False,,False,2024
16096,16096,True,1752.84,True,2024
16097,16097,True,1198.08,True,2024
16098,16098,True,1550.88,True,2024
16099,16099,True,1296.0,True,2024
16100,16100,True,1706.88,True,2024
16101,16101,True,1766.88,True,2024
16102,16102,False,,False,2024
16103,16103,True,1581.12,True,2024
16104,16104,False,,False,2024
16105,16105,True,1503.04,True,2024
16106,16106,True,1773.36,True,2024
16107,16107,True,1814.8,True,2024
16108,16108,True,2299.44,True,2024
16109,16109,True,1378.08,True,2024
16110,16110,True,1166.88,True,2024
16111,16111,False,,False,2024
16112,16112,False,,False,2024
16113,16113,True,1583.92,True,2024
16114,16114,True,2000.96,True,2024
16115,16115,True,1742.04,True,2024
16116,16116,True,1600.48,True,2024
16117,16117,True,1524.64,True,2024
16118,16118,False,,False,2024
16119,16119,True,2069.28,True,2024
16120,16120,True,1427.92,True,2024
16121,16121,True,1316.0,True,2024
16122,16122,True,1831.2,True,2024
16123,16123,True,1264.48,True,2024
16124,16124,False,,False,2024
16125,16125,True,1312.0,True,2024
16126,16126,True,1570.32,True,2024
16127,16127,True,1514.0,True,2024
16128,16128,True,1734.88,True,2024
16129,16129,True,1756.56,True,2024
16130,16130,True,1129.44,True,2024
16131,16131,True,1383.48,True,2024
16132,16132,True,2555.84,True,2024
16133,16133,False,,False,2024
16134,16134,True,1671.84,True,2024
16135,16135,False,,False,2024
16136,16136,True,2119.04,True,2024
16137,16137,True,1217.44,True,2024
16138,16138,True,1833.44,True,2024
16139,16139,True,2134.08,True,2024
16140,16140,True,1152.35,True,2024
16141,16141,True,1168.56,True,2024
16142,16142,True,1589.76,True,2024
16143,16143,True,1729.28,True,2024
16144,16144,True,1189.44,True,2024
16145,16145,False,,False,2024
16146,16146,True,1506.96,True,2024
16147,16147,True,1353.24,True,2024
16148,16148,True,1826.24,True,2024
16149,16149,True,1249.25,True,2024
16150,16150,True,1526.56,True,2024
16151,16151,True,1638.0,True,2024
16152,16152,True,1382.08,True,2024
16153,16153,True,1486.24,True,2024
16154,16154,True,1765.8,True,2024
16155,16155,True,2367.36,True,2024
16156,16156,True,1642.16,True,2024
16157,16157,True,1654.64,True,2024
16158,16158,True,1389.44,True,2024
16159,16159,True,1398.8,True,2024
16160,16160,False,,False,2024
16161,16161,True,1819.8,True,2024
16162,16162,False,,False,2024
16163,16163,True,1103.2,True,2024
16164,16164,False,,False,2024
16165,16165,False,,False,2024
16166,16166,False,,False,2024
16167,16167,True,1339.52,True,2024
16168,16168,True,1682.24,True,2024
16169,16169,False,,False,2024
16170,16170,False,,False,2024
16171,16171,True,1284.4,True,2024
16172,16172,True,1319.0,True,2024
16173,16173,False,,False,2024
16174,16174,True,1783.6,True,2024
16175,16175,True,1732.64,True,2024
16176,16176,False,,False,2024
16177,16177,True,1491.48,True,2024
16178,16178,True,2135.84,True,2024
16179,16179,False,,False,2024
16180,16180,True,1639.04,True,2024
16181,16181,True,1601.0,True,2024
16182,16182,True,1451.52,True,2024
16183,16183,True,1697.65,True,2024
16184,16184,True,1173.12,True,2024
16185,16185,True,1840.16,True,2024
16186,16186,True,2264.08,True,2024
16187,16187,True,1359.72,True,2024
16188,16188,True,1048.32,True,2024
16189,16189,True,1818.96,True,2024
16190,16190,True,2229.12,True,2024
16191,16191,True,2107.08,True,2024
16192,16192,False,,False,2024
16193,16193,True,1118.88,True,2024
16194,16194,True,1130.76,True,2024
16195,16195,False,,False,2024
16196,16196,True,1811.65,True,2024
16197,16197,True,1615.95,True,2024
16198,16198,True,1193.4,True,2024
16199,16199,False,,False,2024
16200,16200,False,,False,2024
16201,16201,True,1671.84,True,2024
16202,16202,True,1340.64,True,2024
16203,16203,True,1576.0,True,2024
16204,16204,True,1244.16,True,2024
16205,16205,True,1927.8,True,2024
16206,16206,True,1483.9,True,2024
16207,16207,False,,False,2024
16208,16208,True,1374.84,True,2024
16209,16209,True,1438.08,True,2024
16210,16210,False,,False,2024
16211,16211,True,1117.76,True,2024
16212,16212,True,1986.12,True,2024
16213,16213,False,,False,2024
16214,16214,False,,False,2024
16215,16215,False,,False,2024
16216,16216,True,1411.28,True,2024
16217,16217,True,1779.68,True,2024
16218,16218,True,1257.36,True,2024
16219,16219,True,1363.04,True,2024
16220,16220,True,1142.85,True,2024
16221,16221,True,1274.0,True,2024
16222,16222,True,1253.88,True,2024
16223,16223,True,1439.2,True,2024
16224,16224,True,1534.4,True,2024
16225,16225,True,959.5,True,2024
16226,16226,True,1487.2,True,2024
16227,16227,True,1200.96,True,2024
16228,16228,True,2146.0,True,2024
16229,16229,True,1500.12,True,2024
16230,16230,False,,False,2024
16231,16231,True,1433.12,True,2024
16232,16232,False,,False,2024
16233,16233,True,1329.44,True,2024
16234,16234,True,2059.0,True,2024
16235,16235,True,1535.76,True,2024
16236,16236,True,1457.12,True,2024
16237,16237,True,1386.72,True,2024
16238,16238,True,1996.92,True,2024
16239,16239,True,1570.32,True,2024
16240,16240,True,1534.4,True,2024
16241,16241,True,1251.12,True,2024
16242,16242,True,2205.0,True,2024
16243,16243,True,1187.0,True,2024
16244,16244,True,1330.56,True,2024
16245,16245,True,1313.28,True,2024
16246,16246,True,1726.92,True,2024
16247,16247,True,1185.6,True,2024
16248,16248,True,1332.85,True,2024
16249,16249,True,1531.92,True,2024
16250,16250,True,2048.8,True,2024
16251,16251,True,1492.96,True,2024
16252,16252,True,1016.0,False,2024
16253,16253,True,1302.08,True,2024
16254,16254,True,1784.0,True,2024
16255,16255,True,2122.4,True,2024
16256,16256,True,1704.56,True,2024
16257,16257,True,1374.84,True,2024
16258,16258,True,1350.9,True,2024
16259,16259,True,1545.6,True,2024
16260,16260,True,1610.96,True,2024
